No,GAW ID,WDCGG ID,WIGOS ID,Name,WMO Category,Station Category,Latitude,Longitude,Elevation,Country/Territory,WMO Region,Status,Submit
"4306","HIL","HIL4306","0-840-0-HIL","Homer, Illinois","GAW Other elements","mobile platform","40.07","-87.91","201.5","United States of America","REGION IV (North and Central America)","Operational"
"4307","LEW","LEW4307","0-840-0-LEW","Lewisburg, Pennsylvania","GAW Other elements","fixed station","40.9446","-76.8789","166","United States of America","REGION IV (North and Central America)","Operational"
"4308","STR","STR4308","0-840-0-STR","Sutro Tower, San Francisco, California","GAW Other elements","fixed station","37.7553","-122.4517","254","United States of America","REGION IV (North and Central America)","Operational"
"4309","MVY","MVY4309","0-840-0-MVY","Marthas Vineyard, Massachusetts","GAW Other elements","mobile platform","41.325","-70.5667","0","United States of America","REGION IV (North and Central America)","Closed"
"4310","CRV","CRV4310","0-840-0-CRV","Carbon in Arctic Reservoirs Vulnerability Expt","GAW Other elements","fixed station","64.9863","-147.598","611.43","United States of America","REGION IV (North and Central America)","Operational"
"4311","OIL","OIL4311","0-840-0-OIL","Oglesby, Illinois","GAW Other elements","mobile platform","41.28","-88.94","192.6","United States of America","REGION IV (North and Central America)","Closed"
"4312","FWI","FWI4312","0-840-0-FWI","Fairchild, Wisconsin","GAW Other elements","mobile platform","44.66","-90.96","334.3","United States of America","REGION IV (North and Central America)","Closed"
"4313","MSH","MSH4313","0-840-0-MSH","Mashpee, Massachusetts","GAW Other elements","fixed station","41.6567","-70.4975","32","United States of America","REGION IV (North and Central America)","Operational"
"4314","SCT","SCT4314","0-840-0-SCT","Beech Island, South Carolina","GAW Other elements","fixed station","33.4057","-81.8334","115.2","United States of America","REGION IV (North and Central America)","Operational"
"4315","SCA","SCA4315","0-840-0-SCA","Offshore Charleston, South Carolina","GAW Other elements","mobile platform","32.77","-79.55","0","United States of America","REGION IV (North and Central America)","Operational"
"4316","NHA","NHA4316","0-840-0-NHA","Offshore Portsmouth, New Hampshire","GAW Other elements","mobile platform","42.95","-70.63","0","United States of America","REGION IV (North and Central America)","Operational"
"4317","TGC","TGC4317","0-840-0-TGC","Offshore Corpus Christi, Texas","GAW Other elements","mobile platform","27.73","-96.86","0","United States of America","REGION IV (North and Central America)","Operational"
"4318","WGC","WGC4318","0-840-0-WGC","Walnut Grove, California","GAW Other elements","fixed station","38.265","-121.4911","0","United States of America","REGION IV (North and Central America)","Operational"
"4319","ACG","ACG4319","0-840-0-ACG","Alaska Coast Guard","GAW Other elements","mobile platform","57.7366","-152.5042","6","United States of America","REGION IV (North and Central America)","Operational"
"4320","TMD","TMD4320","0-840-0-TMD","Thurmont, Maryland","GAW Other elements","fixed station","39.5768","-77.4881","561","United States of America","REGION IV (North and Central America)","Operational"
"4321","PSM","PSM4321","0-840-0-PSM","Point Six Mountain, Montana","GAW Other elements","fixed station","47.03","-113.98","2462","United States of America","REGION IV (North and Central America)","Closed"
"5001","MID","MID5001","0-20008-0-MID","Sand Island","GAW Regional","fixed station","28.2199993134","-177.3699951172","4","United States of America","REGION V (South-West Pacific)","Operational","*"
"5002","MLO","MLO5002","0-20008-0-MLO","Mauna Loa (HI)","GAW Global","fixed station","19.5362300873","-155.5761566162","3397","United States of America","REGION V (South-West Pacific)","Operational","*"
"5003","KUM","KUM5003","0-20008-0-KUM","Cape Kumukahi (HI)","GAW Regional","fixed station","19.5200004578","-154.8200073242","3","United States of America","REGION V (South-West Pacific)","Operational","*"
"5004","GMI","GMI5004","0-20008-0-GMI","Guam (Mariana Island)","GAW Regional","fixed station","13.4300003052","144.7799987793","2","United States of America","REGION V (South-West Pacific)","Operational","*"
"5005","DMV","DMV5005","0-20008-0-DMV","Danum Valley","GAW Global","fixed station","4.9813890457","117.8436126709","426","Malaysia","REGION V (South-West Pacific)","Operational","*"
"5006","CHR","CHR5006","0-20008-0-CHR","Christmas Island","GAW Regional","fixed station","1.7000000477","-157.1699981689","3","Kiribati","REGION V (South-West Pacific)","Operational","*"
"5007","BKT","BKT5007","0-20008-0-BKT","Bukit Kototabang","GAW Global","fixed station","-0.2019443959","100.3180541992","864","Indonesia","REGION V (South-West Pacific)","Operational","*"
"5008","GPA","GPA5008","0-20008-0-GPA","Gunn Point","GAW Regional","fixed station","-12.2488002777","131.0453033447","25","Australia","REGION V (South-West Pacific)","Operational","*"
"5009","SMO","SMO5009","0-20008-0-SMO","Samoa (Cape Matatula)","GAW Global","fixed station","-14.2474746704","-170.5645141602","77","United States of America","REGION V (South-West Pacific)","Operational","*"
"5010","CFA","CFA5010","0-20008-0-CFA","Cape Ferguson","GAW Regional","fixed station","-19.2773323059","147.0584411621","2","Australia","REGION V (South-West Pacific)","Operational","*"
"5011","CGO","CGO5011","0-20008-0-CGO","Kennaook / Cape Grim","GAW Global","fixed station","-40.682220459","144.6883392334","94","Australia","REGION V (South-West Pacific)","Operational","*"
"5012","BHD","BHD5012","0-20008-0-BHD","Baring Head","GAW Regional","fixed station","-41.4081916809","174.870803833","85","New Zealand","REGION V (South-West Pacific)","Operational","*"
"5013","NZL","NZL5013","0-20008-0-NZL","Kaitorete Spit","GAW Regional","fixed station","-43.8300018311","172.6300048828","3","New Zealand","REGION V (South-West Pacific)","Closed","*"
"5014","LAU","LAU5014","0-20008-0-LAU","Lauder","GAW Global","fixed station","-45.0379981995","169.6840057373","370","New Zealand","REGION V (South-West Pacific)","Operational","*"
"5015","MQA","MQA5015","0-20008-0-MQA","Macquarie Island","GAW Regional","fixed station","-54.498500824","158.9385070801","6","Australia","REGION V (South-West Pacific)","Operational","*"
"5016","BRO","BRO5016","0-20008-0-BRO","Broadmeadows","GAW Regional","fixed station","-37.6899185181","144.9470672607","108","Australia","REGION V (South-West Pacific)","Operational"
"5017","MAN","MAN5017","0-20008-0-MAN","Momote","GAW Other elements","fixed station","-2.0580000877","147.4250030518","6","Papua New Guinea","REGION V (South-West Pacific)","Operational"
"5018","LVT","LVT5018","0-20008-0-LVT","Laverton","GAW Regional","fixed station","-37.8600006104","144.75","21","Australia","REGION V (South-West Pacific)","Closed"
"5019","RVI","RVI5019","0-20008-0-RVI","Research Vessel Investigator","GAW Regional","mobile platform","-42.8166656494","147.5","0","Australia","REGION V (South-West Pacific)","Operational"
"5020","PJM","PJM5020","0-20008-0-PJM","Petaling Jaya","GAW Regional","fixed station","3.0999999046","101.6500015259","46","Malaysia","REGION V (South-West Pacific)","Operational"
"5021","HIH","HIH5021","0-20008-0-HIH","Hilo (HI)","GAW Regional","fixed station","19.5799999237","-155.0700073242","11","United States of America","REGION V (South-West Pacific)","Operational"
"5022","TAR","TAR5022","0-20008-0-TAR","Tanah Rata","GAW Regional","fixed station","4.484235","101.371606","1545","Malaysia","REGION V (South-West Pacific)","Operational"
"5023","CHI","CHI5023","0-20008-0-CHI","Chatham Island","GAW Regional","fixed station","-43.9199981689","-176.5","20","New Zealand","REGION V (South-West Pacific)","Closed"
"5024","SIN","SIN5024","0-20008-0-SIN","Singapore","GAW Regional","fixed station","1.3679","103.9824","14","Singapore","REGION V (South-West Pacific)","Operational"
"5025","HBT","HBT5025","0-20008-0-HBT","Hobart","GAW Regional","fixed station","-42.8166656494","147.5","20","Australia","REGION V (South-West Pacific)","Operational"
"5026","MKO","MKO5026","0-20008-0-MKO","Mauna Kea (HI)","GAW Other elements","fixed station","19.8299999237","-155.4799957275","4204","United States of America","REGION V (South-West Pacific)","Operational","*"
"5027","SUV","SUV5027","0-20008-0-SUV","Suva","GAW Regional","fixed station","-18.1299991608","178.3200073242","6","Fiji","REGION V (South-West Pacific)","Non-reporting"
"5028","RTA","RTA5028","0-20008-0-RTA","Raratonga (Cook Islands)","GAW Regional","fixed station","-21.25","-159.75","20","New Zealand","REGION V (South-West Pacific)","Non-reporting"
"5029","MNI","MNI5029","0-20008-0-MNI","Manila","GAW Regional","fixed station","14.6499996185","121.0500030518","63","Philippines","REGION V (South-West Pacific)","Operational"
"5030","WEL","WEL5030","0-20008-0-WEL","Wellington","GAW Regional","fixed station","-41.2799987793","174.6799926758","126","New Zealand","REGION V (South-West Pacific)","Closed"
"5031","ARA","ARA5031","0-20008-0-ARA","Arcturus","GAW Regional","fixed station","-23.8586997986","148.4745941162","175","Australia","REGION V (South-West Pacific)","Non-reporting"
"5032","MBN","MBN5032","0-20008-0-MBN","Melbourne","GAW Regional","fixed station","-37.6655845642","144.8312225342","125","Australia","REGION V (South-West Pacific)","Operational"
"5033","ASP","ASP5033","0-20008-0-ASP","Alice Springs","GAW Other elements","fixed station","-23.7999992371","133.8699951172","547","Australia","REGION V (South-West Pacific)","Operational"
"5034","HVT","HVT5034","0-20008-0-HVT","Kilauea (HI)","GAW Contributing networks","fixed station","19.4200000763","-155.2899932861","1243","United States of America","REGION V (South-West Pacific)","Closed"
"5035","WOL","WOL5035","0-20008-0-WOL","Wollongong","GAW Contributing networks","fixed station","-34.40599823","150.8789978027","30","Australia","REGION V (South-West Pacific)","Operational"
"5036","BAD","BAD5036","0-20008-0-BAD","Ciater / Bandung","GAW Other elements","fixed station","-6.4000000954","107.4000015259","0","Indonesia","REGION V (South-West Pacific)","Closed"
"5037","KWJ","KWJ5037","0-20008-0-KWJ","Kwajalein","GAW Other elements","fixed station","8.720000267","167.733001709","10","","REGION V (South-West Pacific)","Operational"
"5038","APL","APL5038","0-20008-0-APL","Aspendale","GAW Regional","fixed station","-38.0299987793","145.1000061035","1","Australia","REGION V (South-West Pacific)","Closed"
"5039","WMR","WMR5039","0-20008-0-WMR","Woomera","GAW Regional","fixed station","-30.9500007629","136.5200042725","146","Australia","REGION V (South-West Pacific)","Closed"
"5040","BBN","BBN5040","0-20008-0-BBN","Brisbane","GAW Regional","fixed station","-27.4166660309","153.0833282471","3","Australia","REGION V (South-West Pacific)","Operational"
"5041","WAT","WAT5041","0-20008-0-WAT","Watukosek (Java)","GAW Other elements","fixed station","-7.5700001717","112.6500015259","50","Indonesia","REGION V (South-West Pacific)","Non-reporting"
"5042","DWN","DWN5042","0-20008-0-DWN","Darwin","GAW Regional","fixed station","-12.4166669846","130.8833312988","31","Australia","REGION V (South-West Pacific)","Operational"
"5043","CNS","CNS5043","0-20008-0-CNS","Cairns","GAW Regional","fixed station","-16.8799991608","145.75","3","Australia","REGION V (South-West Pacific)","Closed"
"5044","NAU","NAU5044","0-20008-0-NAU","Nauru","GAW Other elements","fixed station","-0.5170000196","166.9170074463","7","Nauru","REGION V (South-West Pacific)","Non-reporting"
"5045","PTH","PTH5045","0-20008-0-PTH","Perth","GAW Regional","fixed station","-31.9166660309","115.9666671753","5","Australia","REGION V (South-West Pacific)","Non-reporting"
"5046","JKR","JKR5046","0-20008-0-JKR","Jakarta","GAW Regional","fixed station","-6.1799998283","106.8300018311","7","Indonesia","REGION V (South-West Pacific)","Non-reporting"
"5047","MST","MST5047","0-20008-0-MST","Mt. St. Thomas","GAW Regional","fixed station","16.3333339691","120.5666656494","2256","Philippines","REGION V (South-West Pacific)","Closed"
"5048","CHB","CHB5048","0-20008-0-CHB","Coffs Harbour","GAW Regional","fixed station","-30.3166675568","153.1166687012","5","Australia","REGION V (South-West Pacific)","Closed"
"5049","CTI","CTI5049","0-20008-0-CTI","Canton Island","GAW Regional","fixed station","-2.7599999905","-171.6999969482","3","United States of America","REGION V (South-West Pacific)","Closed"
"5050","WWA","WWA5050","0-20008-0-WWA","Wagga Wagga","GAW Regional","fixed station","-35.1203994751","147.3684997559","212","Australia","REGION V (South-West Pacific)","Operational"
"5051","SEP","SEP5051","0-20008-0-SEP","Sepang Airport","GAW Regional","fixed station","2.7300000191","101.6999969482","17","Malaysia","REGION V (South-West Pacific)","Non-reporting"
"5052","TAW","TAW5052","0-20008-0-TAW","Tarawa","GAW Other elements","fixed station","1.3999999762","172.8999938965","0","Kiribati","REGION V (South-West Pacific)","Closed"
"5053","IVC","IVC5053","0-20008-0-IVC","Invercargill","GAW Regional","fixed station","-46.4300003052","168.3500061035","30","New Zealand","REGION V (South-West Pacific)","Closed"
"5054","PAP","PAP5054","0-20008-0-PAP","Papeete (Tahiti)","GAW Regional","fixed station","-18","-149","2","France","REGION V (South-West Pacific)","Closed"
"5055","OTA","OTA5055","0-20008-0-OTA","Otway","GAW Regional","fixed station","-38.5219993591","142.8170013428","40","Australia","REGION V (South-West Pacific)","Non-reporting"
"5056","CRC","CRC5056","0-20008-0-CRC","Christchurch","GAW Regional","fixed station","-43.4799995422","172.5500030518","34","New Zealand","REGION V (South-West Pacific)","Closed"
"5057","SBY","SBY5057","0-20008-0-SBY","Salisbury","GAW Regional","fixed station","-34.7200012207","138.6499938965","1","Australia","REGION V (South-West Pacific)","Closed"
"5058","MGK","MGK5058","0-554-0-MGK","Maunga Kākaramea","GAW Regional","fixed station","-38.3194","176.3883","743","New Zealand","REGION V (South-West Pacific)","Operational","*"
"5059","SOO","SOO5059","0-554-0-SOO","Southern Ocean Ship of Opportunity","GAW Regional","fixed station","-60","166","20","New Zealand","REGION V (South-West Pacific)","Operational","*"
"6001","ZEP","ZEP6001","0-20008-0-ZEP","Zeppelin Mountain (Ny Ålesund)","GAW Global","fixed station","78.906688","11.889342","475","Norway","REGION VI (Europe)","Operational","*"
"6002","SUM","SUM6002","0-20008-0-SUM","Summit","GAW Regional","fixed station","72.5800018311","-38.4799995422","3238","Denmark","REGION VI (Europe)","Operational","*"
"6003","TER","TER6003","0-20008-0-TER","Teriberka","GAW Regional","fixed station","69.1999969482","35.0999984741","40","Russian Federation","REGION VI (Europe)","Operational","*"
"6004","PAL","PAL6004","0-20008-0-PAL","Pallas","GAW Global","fixed station","67.9736099243","24.1158332825","560","Finland","REGION VI (Europe)","Operational","*"
"6005","GRL","GRL6005","0-20008-0-GRL","Site J","GAW Regional","fixed station","66.5","-46.2000007629","2030","Denmark","REGION VI (Europe)","Operational"
"6006","STM","STM6006","0-20008-0-STM","Ocean Station M","GAW Regional","fixed station","66","2","4","Norway","REGION VI (Europe)","Non-reporting","*"
"6007","ICE","ICE6007","0-20008-0-ICE","Storhofdi","GAW Regional","fixed station","63.4000015259","-20.2833328247","118","Iceland","REGION VI (Europe)","Operational","*"
"6008","SIS","SIS6008","0-20008-0-SIS","Lerwick","GAW Regional","fixed station","60.1333351135","-1.1833332777","84","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Non-reporting","*"
"6009","BAL","BAL6009","0-20008-0-BAL","Baltic Sea","GAW Regional","fixed station","55.5","16.6700000763","7","Poland","REGION VI (Europe)","Non-reporting","*"
"6010","WES","WES6010","0-20008-0-WES","Westerland","GAW Contributing networks","fixed station","54.923142","8.308017","12","Germany","REGION VI (Europe)","Operational","*"
"6011","ZGT","ZGT6011","0-20008-0-ZGT","Zingst","GAW Other elements","fixed station","54.436637","12.724917","1","Germany","REGION VI (Europe)","Operational","*"
"6012","DIG","DIG6012","0-20008-0-DIG","Diabla Gora / Puszcza Borecka","GAW Regional","fixed station","54.1500015259","22.0666675568","157","Poland","REGION VI (Europe)","Operational","*"
"6013","STC","STC6013","0-20008-0-STC","Ocean Station Charlie","GAW Regional","fixed station","54","-35","0","United States of America","REGION VI (Europe)","Closed","*"
"6014","KTB","KTB6014","0-20008-0-KTB","Kloosterburen","GAW Regional","fixed station","53.4000015259","6.4200000763","0","Kingdom of the Netherlands","REGION VI (Europe)","Closed","*"
"6015","KMW","KMW6015","0-20008-0-KMW","Kollumerwaard","GAW Regional","fixed station","53.3333320618","6.2666668892","0","Kingdom of the Netherlands","REGION VI (Europe)","Operational","*"
"6016","MHD","MHD6016","0-20008-0-MHD","Mace Head","GAW Global","fixed station","53.326614","-9.904419","8.4","Ireland","REGION VI (Europe)","Operational","*"
"6017","NGL","NGL6017","0-20008-0-NGL","Neuglobsow","GAW Regional","fixed station","53.1427764893","13.0333337784","62","Germany","REGION VI (Europe)","Operational","*"
"6018","WAL","WAL6018","0-20008-0-WAL","Waldhof-Langenbrügge","GAW Other elements","fixed station","52.800867","10.75623","74","Germany","REGION VI (Europe)","Operational","*"
"6019","TAC","TAC6019","0-20008-0-TAC","Tacolneston Tall Tower","GAW Regional","fixed station","52.5177","1.1386","56","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Non-reporting","*"
"6020","RGL","RGL6020","0-20008-0-RGL","Ridge Hill","GAW Regional","fixed station","51.9975585938","-2.5400300026","204","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational","*"
"6021","ADR","ADR6021","0-20008-0-ADR","Adrigole","GAW Regional","fixed station","51.6800003052","-9.7299995422","50","Ireland","REGION VI (Europe)","Closed","*"
"6022","OXK","OXK6022","0-20008-0-OXK","Ochsenkopf","GAW Contributing networks","fixed station","50.0301","11.8084","1185","Germany","REGION VI (Europe)","Operational","*"
"6023","DEU","DEU6023","0-20008-0-DEU","Deuselbach","GAW Other elements","fixed station","49.7666664124","7.0500001907","480","Germany","REGION VI (Europe)","Closed","*"
"6024","KOS","KOS6024","0-20008-0-KOS","Kosetice Observatory","GAW Regional","fixed station","49.5833320618","15.0833330154","534","Czech Republic","REGION VI (Europe)","Operational","*"
"6025","BRT","BRT6025","0-20008-0-BRT","Brotjacklriegel","GAW Other elements","fixed station","48.8166656494","13.2166662216","1016","Germany","REGION VI (Europe)","Closed","*"
"6026","LPO","LPO6026","0-20008-0-LPO","Ile Grande","GAW Other elements","fixed station","48.8036003113","-3.5838999748","20","France","REGION VI (Europe)","Non-reporting","*"
"6027","SSL","SSL6027","0-20008-0-SSL","Schauinsland","GAW Regional","fixed station","47.9000015259","7.9166665077","1205","Germany","REGION VI (Europe)","Operational","*"
"6028","HPB","HPB6028","0-20008-0-HPB","Hohenpeissenberg","GAW Global","fixed station","47.8014984131","11.0096197128","985","Germany","REGION VI (Europe)","Operational","*"
"6029","WNK","WNK6029","0-20008-0-WNK","Wank","GAW Other elements","fixed station","47.509322","11.1426503","1780","Germany","REGION VI (Europe)","Closed","*"
"6030","ZUG","ZUG6030","0-20008-0-ZUG","Zugspitze-Gipfel","GAW Global","fixed station","47.421075","10.985896","2962","Germany","REGION VI (Europe)","Operational","*"
"6031","ZSF","ZSF6031","0-20008-0-ZSF","Zugspitze-Schneefernerhaus","GAW Global","fixed station","47.4165","10.97964","2666","Germany","REGION VI (Europe)","Operational","*"
"6032","SNB","SNB6032","0-20000-0-11343","SONNBLICK Observatory","GAW Global","fixed station","47.054018786","12.9576927483","3106","Austria","REGION VI (Europe)","Operational","*"
"6033","KPS","KPS6033","0-348-4-46316","Kecskemét K-puszta háttérszennyettség-mérő állomás","GAW Regional","fixed station","46.9666671753","19.5833339691","125","Hungary","REGION VI (Europe)","Operational","*"
"6034","HUN","HUN6034","0-348-4-16307","Hegyhátsál háttérszennyettség-mérő állomás","GAW Regional","fixed station","46.9559","16.6521","248","Hungary","REGION VI (Europe)","Operational","*"
"6035","PAY","PAY6035","0-20008-0-PAY","Payerne","GAW Regional","fixed station","46.8129081726","6.943500042","490","Switzerland","REGION VI (Europe)","Operational","*"
"6036","JFJ","JFJ6036","0-20008-0-JFJ","Jungfraujoch","GAW Global","fixed station","46.5474891663","7.9850897789","3580","Switzerland","REGION VI (Europe)","Operational","*"
"6037","KVV","KVV6037","0-20008-0-KVV","Krvavec","GAW Regional","fixed station","46.2973494817","14.5333143774","1740","Slovenia","REGION VI (Europe)","Operational","*"
"6038","RIG","RIG6038","0-20008-0-RIG","Rigi","GAW Regional","fixed station","47.06739","8.46333","1031","Switzerland","REGION VI (Europe)","Operational","*"
"6039","PRS","PRS6039","0-20008-0-PRS","Plateau Rosa","GAW Regional","fixed station","45.9353408813","7.7073101997","3480","Italy","REGION VI (Europe)","Operational","*"
"6040","PUY","PUY6040","0-20008-0-PUY","Puy de Dôme","GAW Global","fixed station","45.7723","2.9658","1465","France","REGION VI (Europe)","Operational","*"
"6041","FDT","FDT6041","0-20008-0-FDT","Fundata","GAW Regional","fixed station","45.43147039","25.2715382709","1384","Romania","REGION VI (Europe)","Operational","*"
"6042","CMN","CMN6042","0-20008-0-CMN","Monte Cimone","GAW Global","fixed station","44.193425","10.700963","2165","Italy","REGION VI (Europe)","Operational","*"
"6043","BSC","BSC6043","0-20008-0-BSC","Constanta (Black Sea)","GAW Regional","fixed station","44.1699981689","28.6800003052","3","Romania","REGION VI (Europe)","Non-reporting","*"
"6044","PDM","PDM6044","0-20008-0-PDM","Pic du Midi","GAW Regional","fixed station","42.9371986389","0.1411000043","2877","France","REGION VI (Europe)","Operational","*"
"6045","BEO","BEO6045","0-20008-0-BEO","BEO Moussala","GAW Regional","fixed station","42.1791992188","23.5855998993","2925","Bulgaria","REGION VI (Europe)","Operational","*"
"6046","BGU","BGU6046","0-20008-0-BGU","Begur","GAW Other elements","fixed station","41.9700012207","3.2300000191","13","Spain","REGION VI (Europe)","Non-reporting","*"
"6047","AZR","AZR6047","0-20008-0-AZR","Serreta (Terceira)","GAW Regional","fixed station","38.7700004578","-27.3799991608","40","Portugal","REGION VI (Europe)","Operational","*"
"6048","CGR","CGR6048","0-20008-0-CGR","Capo Granitola","GAW Regional","fixed station","37.571111","12.659722","5","Italy","REGION VI (Europe)","Operational","*"
"6049","GLH","GLH6049","0-20008-0-GLH","Giordan Lighthouse","GAW Regional","fixed station","36.0722","14.2184","167","Malta","REGION VI (Europe)","Operational","*"
"6050","GOZ","GOZ6050","0-20008-0-GOZ","Dwejra Point","GAW Regional","fixed station","36.0499992371","14.1800003052","30","Malta","REGION VI (Europe)","Closed","*"
"6051","LMP","LMP6051","0-20008-0-LMP","Lampedusa","GAW Regional","fixed station","35.5182","12.6305","45","Italy","REGION VI (Europe)","Operational","*"
"6052","FKL","FKL6052","0-20008-0-FKL","Finokalia","GAW Other elements","fixed station","35.3377990723","25.6693992615","150","Greece","REGION VI (Europe)","Operational","*"
"6053","WIS","WIS6053","0-20008-0-WIS","Sede Boker","GAW Regional","fixed station","31.1299991608","34.8800010681","400","Israel","REGION VI (Europe)","Operational","*"
"6054","LMT","LMT6054","0-20008-0-LMT","Lamezia Terme","GAW Regional","fixed station","38.8763","16.2322","6","Italy","REGION VI (Europe)","Operational","*"
"6055","ECO","ECO6055","0-20008-0-ECO","Lecce Environmental-Climate Observatory","GAW Regional","fixed station","40.3358","18.1245","36","Italy","REGION VI (Europe)","Operational","*"
"6056","CUR","CUR6056","0-20008-0-CUR","Monte Curcio","GAW Regional","fixed station","39.315972","16.42325","1796","Italy","REGION VI (Europe)","Operational","*"
"6057","LIN","LIN6057","0-20008-0-LIN","Lindenberg","GAW Contributing networks","fixed station","52.2166671753","14.1166667938","112","Germany","REGION VI (Europe)","Operational","*"
"6058","GAT","GAT6058","0-20008-0-GAT","Gartow","GAW Regional","fixed station","53.065514","11.442733","69","Germany","REGION VI (Europe)","Operational","*"
"6059","VAX","VAX6059","0-20008-0-VAX","Växjö","GAW Regional","fixed station","56.9269981384","14.7309999466","182","Sweden","REGION VI (Europe)","Operational"
"6060","SHP","SHP6060","0-20008-0-SHP","Shepeljovo","GAW Regional","fixed station","59.9666671753","29.1166667938","4","Russian Federation","REGION VI (Europe)","Non-reporting"
"6061","CEO","CEO6061","0-20008-0-CEO","CETEMPS/DSFC Università Degli Studi dell'Aquila","GAW Contributing networks","fixed station","42.3683013916","13.3505001068","656","Italy","REGION VI (Europe)","Non-reporting"
"6062","CMT","CMT6062","0-20008-0-CMT","Chaumont","GAW Other elements","fixed station","47.0497207642","6.9794445038","1137","Switzerland","REGION VI (Europe)","Operational"
"6063","MSA","MSA6063","0-20008-0-MSA","Montsec","GAW Regional","fixed station","42.051335","0.729564","1571","Spain","REGION VI (Europe)","Operational"
"6064","TOH","TOH6064","0-20008-0-TOH","Torfhaus","GAW Regional","fixed station","51.808844","10.53495","801","Germany","REGION VI (Europe)","Operational","*"
"6065","SWL","SWL6065","0-20008-0-SWL","Suwalki","GAW Regional","fixed station","54.1333351135","22.9500007629","184","Poland","REGION VI (Europe)","Closed"
"6066","NYA","NYA6066","0-20008-0-NYA","Ny Ålesund","GAW Global","fixed station","78.923576355","11.9236602783","0","Norway","REGION VI (Europe)","Operational","*"
"6067","CCR","CCR6067","0-20008-0-CCR","Cabo de Creus","GAW Other elements","fixed station","42.319167","3.315833","23","Spain","REGION VI (Europe)","Non-reporting"
"6068","SPM","SPM6068","0-20008-0-SPM","San Pablo de los Montes","GAW Regional","fixed station","39.546944","-4.350556","917","Spain","REGION VI (Europe)","Operational"
"6069","ALD","ALD6069","0-20008-0-ALD","Aldergrove","GAW Other elements","fixed station","54.6500015259","-6.2170000076","72","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Closed"
"6070","BEM","BEM6070","0-20008-0-BEM","Bremen","GAW Contributing networks","fixed station","53.1037","8.849517","30","Germany","REGION VI (Europe)","Operational"
"6071","ATZ","ATZ6071","0-20008-0-ATZ","Zografou Athens","GAW Contributing networks","fixed station","37.97691","23.78363","212","Greece","REGION VI (Europe)","Non-reporting"
"6072","MLI","MLI6072","0-20008-0-MLI","Montelibretti","GAW Other elements","fixed station","42.0999984741","12.6333332062","48","Italy","REGION VI (Europe)","Operational"
"6073","GBG","GBG6073","0-20008-0-GBG","Göteborg","GAW Regional","fixed station","57.7080001831","11.9919996262","30","Sweden","REGION VI (Europe)","Operational"
"6074","IRF","IRF6074","0-20008-0-IRF","Irafoss","GAW Regional","fixed station","64.0833358765","-21.0166664124","65","Iceland","REGION VI (Europe)","Operational"
"6075","CYP","CYP6075","0-20008-0-CYP","Cyprus Atmospheric Observatory - Ayia Marina","GAW Regional","fixed station","35.0381","33.0578","520","Cyprus","REGION VI (Europe)","Operational"
"6076","OGU","OGU6076","0-20008-0-OGU","Ogulin","GAW Regional","fixed station","45.2999992371","15.2333335876","328","Croatia","REGION VI (Europe)","Closed"
"6077","PEN","PEN6077","0-20008-0-PEN","Penhas Douradas","GAW Regional","fixed station","40.4166679382","-7.5500001907","1380","Portugal","REGION VI (Europe)","Non-reporting"
"6078","","ARU6078","0-20008-0-ARU","Arup","GAW Other elements","fixed station","55.75","13.6666669846","157","Sweden","REGION VI (Europe)","Operational"
"6079","","DRE6079","0-20008-0-DRE","Dresden","GAW Other elements","fixed station","51.1197","13.6744","246","Germany","REGION VI (Europe)","Closed"
"6080","KVK","KVK6080","0-20008-0-KVK","Kovk","GAW Regional","fixed station","46.0699996948","15.0600004196","600","Slovenia","REGION VI (Europe)","Operational"
"6081","BIS","BIS6081","0-20008-0-BIS","Biscarrosse / SMS","GAW Regional","fixed station","44.3781013489","-1.2310999632","167","France","REGION VI (Europe)","Non-reporting"
"6082","GLD","GLD6082","0-20008-0-GLD","Glen Dye","GAW Regional","fixed station","56.9700012207","-2.5799999237","85","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Non-reporting"
"6083","ARN","ARN6083","0-20008-0-ARN","El Arenosillo","GAW Regional","fixed station","37.1040000916","-6.7342000008","41","Spain","REGION VI (Europe)","Operational"
"6084","KIT","KIT6084","0-20008-0-KIT","Karlsruhe","GAW Contributing networks","fixed station","49.0999984741","8.4379997253","111","Germany","REGION VI (Europe)","Operational","*"
"6085","TAD","TAD6085","0-20008-0-TAD","La Tardière","GAW Regional","fixed station","46.66","-0.75","133","France","REGION VI (Europe)","Operational"
"6086","VSD","VSD6086","0-20008-0-VSD","Vilsandi","GAW Other elements","fixed station","58.3833351135","21.8166675568","6","Estonia","REGION VI (Europe)","Operational"
"6087","VEZ","VEZ6087","0-20008-0-VEZ","Vezin","GAW Other elements","fixed station","50.5","4.9833331108","160","Belgium","REGION VI (Europe)","Operational"
"6088","HRL","HRL6088","0-20008-0-HRL","Harwell","GAW Other elements","fixed station","51.5666656494","-1.3166667223","137","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
